number,name,file,source,image_url,source_url
228,波普鹿,E:\luokewangguo\roco_world_data\data\spirit_images\228_波普鹿.png,existing,https://patchwiki.biligame.com/images/rocom/7/71/2javy6283hb35gerbth2ddfy8begopj.png,https://wiki.biligame.com/rocom/%E6%B3%A2%E6%99%AE%E9%B9%BF
228,爵士鹿,E:\luokewangguo\roco_world_data\data\spirit_images\228_爵士鹿.png,existing,https://patchwiki.biligame.com/images/rocom/a/a6/jcxy6nsrryijb047juj3qhxe55oi58z.png,https://wiki.biligame.com/rocom/%E7%88%B5%E5%A3%AB%E9%B9%BF
229,缇塔,E:\luokewangguo\roco_world_data\data\spirit_images\229_缇塔.png,existing,https://patchwiki.biligame.com/images/rocom/3/3a/lhlbu3zg39lvfpso57ww4iks9u2snxm.png,https://wiki.biligame.com/rocom/%E7%BC%87%E5%A1%94
230,声波缇塔,E:\luokewangguo\roco_world_data\data\spirit_images\230_声波缇塔.png,existing,https://patchwiki.biligame.com/images/rocom/7/74/4k4r9jprm32qjya3epducxn4m8q79al.png,https://wiki.biligame.com/rocom/%E5%A3%B0%E6%B3%A2%E7%BC%87%E5%A1%94
231,小鹬,E:\luokewangguo\roco_world_data\data\spirit_images\231_小鹬.png,download,https://patchwiki.biligame.com/images/rocom/6/63/f0h0ppr6wbkwlg961g5mnqenog6ai1j.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E9%B9%AC
232,鄙目鹬,E:\luokewangguo\roco_world_data\data\spirit_images\232_鄙目鹬.png,download,https://patchwiki.biligame.com/images/rocom/0/06/sufpzi1hnwdcjr06orzhbmb9zkfve3p.png,https://wiki.biligame.com/rocom/%E9%84%99%E7%9B%AE%E9%B9%AC
233,高脚鹬,E:\luokewangguo\roco_world_data\data\spirit_images\233_高脚鹬.png,existing,https://patchwiki.biligame.com/images/rocom/b/b5/3wf0lz4sibzzvc7xc2c9t5c7oyyg4m4.png,https://wiki.biligame.com/rocom/%E9%AB%98%E8%84%9A%E9%B9%AC
234,脆筒甜甜,E:\luokewangguo\roco_world_data\data\spirit_images\234_脆筒甜甜.png,download,https://patchwiki.biligame.com/images/rocom/9/99/hkgrj5vqlslmwxcq1hw8rkaoijy2wc9.png,https://wiki.biligame.com/rocom/%E8%84%86%E7%AD%92%E7%94%9C%E7%94%9C
235,香草甜甜,E:\luokewangguo\roco_world_data\data\spirit_images\235_香草甜甜.png,download,https://patchwiki.biligame.com/images/rocom/a/ab/3dmpl7qddfrhwbooues79boe1ndw1en.png,https://wiki.biligame.com/rocom/%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C
235,香草甜甜（杨桃饰品）,E:\luokewangguo\roco_world_data\data\spirit_images\235_香草甜甜（杨桃饰品）.png,download,https://patchwiki.biligame.com/images/rocom/4/41/ananedvjf1hsfpgoep6oe4f537f4aw4.png,https://wiki.biligame.com/rocom/%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E9%A5%B0%E5%93%81%EF%BC%89
235,香草甜甜（蓝莓饰品）,E:\luokewangguo\roco_world_data\data\spirit_images\235_香草甜甜（蓝莓饰品）.png,download,https://patchwiki.biligame.com/images/rocom/e/e6/iury4c9evtz8q5q7dlcejsj7aghbqq0.png,https://wiki.biligame.com/rocom/%E9%A6%99%E8%8D%89%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E9%A5%B0%E5%93%81%EF%BC%89
236,圣代甜甜,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜.png,existing,https://patchwiki.biligame.com/images/rocom/c/ca/73y6hx9ejbcli53vysobr9g1wty7utz.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C
236,圣代甜甜（杨桃巧克力口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（杨桃巧克力口味）.png,existing,https://patchwiki.biligame.com/images/rocom/2/29/t7h3kh0kxojtjq96942lz3ogfu3vp3h.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（杨桃抹茶口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（杨桃抹茶口味）.png,existing,https://patchwiki.biligame.com/images/rocom/3/3d/70pziam7w90ngwk40cu163okgk3isem.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（杨桃草莓口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（杨桃草莓口味）.png,existing,https://patchwiki.biligame.com/images/rocom/2/2f/mzdnvfoudyx442h7ztaxlgo4upbb17c.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%9D%A8%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（樱桃抹茶口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（樱桃抹茶口味）.png,existing,https://patchwiki.biligame.com/images/rocom/f/f0/hto166e5pdv3us1t7ag7x24h1s487xe.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（樱桃草莓口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（樱桃草莓口味）.png,existing,https://patchwiki.biligame.com/images/rocom/8/85/pcqrzberxe27iicgvc9bl23otpoolrs.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E6%A8%B1%E6%A1%83%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（蓝莓巧克力口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（蓝莓巧克力口味）.png,existing,https://patchwiki.biligame.com/images/rocom/1/15/ef3afe21zib84vovuamb6hlni2irvt5.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E5%B7%A7%E5%85%8B%E5%8A%9B%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（蓝莓抹茶口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（蓝莓抹茶口味）.png,existing,https://patchwiki.biligame.com/images/rocom/4/42/mzd3m01yz5ciweqw38n7rm0dw8y6xfc.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E6%8A%B9%E8%8C%B6%E5%8F%A3%E5%91%B3%EF%BC%89
236,圣代甜甜（蓝莓草莓口味）,E:\luokewangguo\roco_world_data\data\spirit_images\236_圣代甜甜（蓝莓草莓口味）.png,existing,https://patchwiki.biligame.com/images/rocom/0/08/t5b7gjd30dl60kiol7vg813wvxtug3i.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E4%BB%A3%E7%94%9C%E7%94%9C%EF%BC%88%E8%93%9D%E8%8E%93%E8%8D%89%E8%8E%93%E5%8F%A3%E5%91%B3%EF%BC%89
237,刺轮砣（上弦的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\237_刺轮砣（上弦的样子）.png,download,https://patchwiki.biligame.com/images/rocom/2/20/2xrf1upw8x8qbmtj94s02yesvzter32.png,https://wiki.biligame.com/rocom/%E5%88%BA%E8%BD%AE%E7%A0%A3%EF%BC%88%E4%B8%8A%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
237,刺轮砣（下弦的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\237_刺轮砣（下弦的样子）.png,download,https://patchwiki.biligame.com/images/rocom/e/ed/len62ni9nqmle6dohak4e3shqojzslb.png,https://wiki.biligame.com/rocom/%E5%88%BA%E8%BD%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
238,月亮砣（上弦的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\238_月亮砣（上弦的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/5/57/g05gs80tzawvv41wkfo6r8cuf1tuue9.png,https://wiki.biligame.com/rocom/%E6%9C%88%E4%BA%AE%E7%A0%A3%EF%BC%88%E4%B8%8A%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
238,月亮砣（下弦的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\238_月亮砣（下弦的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/6/68/sqgnlms9lse6u196qh3t2esffja5d9e.png,https://wiki.biligame.com/rocom/%E6%9C%88%E4%BA%AE%E7%A0%A3%EF%BC%88%E4%B8%8B%E5%BC%A6%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
239,豆丁鱼,E:\luokewangguo\roco_world_data\data\spirit_images\239_豆丁鱼.png,download,https://patchwiki.biligame.com/images/rocom/8/84/l03hb24992kdwomhy0qfjjynend0qdc.png,https://wiki.biligame.com/rocom/%E8%B1%86%E4%B8%81%E9%B1%BC
240,快鳍鱼,E:\luokewangguo\roco_world_data\data\spirit_images\240_快鳍鱼.png,download,https://patchwiki.biligame.com/images/rocom/6/63/408ag6ovu931hssd7kstv1bemj4ltgc.png,https://wiki.biligame.com/rocom/%E5%BF%AB%E9%B3%8D%E9%B1%BC
241,龙鱼,E:\luokewangguo\roco_world_data\data\spirit_images\241_龙鱼.png,existing,https://patchwiki.biligame.com/images/rocom/1/1b/9pwwn6fecfi32vefzwgmfcpftbkfvxi.png,https://wiki.biligame.com/rocom/%E9%BE%99%E9%B1%BC
242,胆小鳗鱼,E:\luokewangguo\roco_world_data\data\spirit_images\242_胆小鳗鱼.png,download,https://patchwiki.biligame.com/images/rocom/6/65/sexctmvdy5pnj2fgqdue7sovqn9cw4z.png,https://wiki.biligame.com/rocom/%E8%83%86%E5%B0%8F%E9%B3%97%E9%B1%BC
243,闪电鳗鱼,E:\luokewangguo\roco_world_data\data\spirit_images\243_闪电鳗鱼.png,existing,https://patchwiki.biligame.com/images/rocom/c/cf/tfvre4g1cbdv74tv7wydn5udn5gtdiv.png,https://wiki.biligame.com/rocom/%E9%97%AA%E7%94%B5%E9%B3%97%E9%B1%BC
244,翡翠水母,E:\luokewangguo\roco_world_data\data\spirit_images\244_翡翠水母.png,download,https://patchwiki.biligame.com/images/rocom/f/f3/qtg8mg0mxy7370rpc9eohcwcgsw0k05.png,https://wiki.biligame.com/rocom/%E7%BF%A1%E7%BF%A0%E6%B0%B4%E6%AF%8D
245,琉璃水母,E:\luokewangguo\roco_world_data\data\spirit_images\245_琉璃水母.png,download,https://patchwiki.biligame.com/images/rocom/d/de/k7nubtsz7deg1n4u2a960xgw7z7awlo.png,https://wiki.biligame.com/rocom/%E7%90%89%E7%92%83%E6%B0%B4%E6%AF%8D
246,裘洛,E:\luokewangguo\roco_world_data\data\spirit_images\246_裘洛.png,download,https://patchwiki.biligame.com/images/rocom/9/9c/ai2ivunxg0fjwnzy552j6bsq1nh5qr4.png,https://wiki.biligame.com/rocom/%E8%A3%98%E6%B4%9B
247,裘力,E:\luokewangguo\roco_world_data\data\spirit_images\247_裘力.png,download,https://patchwiki.biligame.com/images/rocom/d/d3/qw6krqyuqrdgd4nlois0j77f8ekasdu.png,https://wiki.biligame.com/rocom/%E8%A3%98%E5%8A%9B
248,裘卡,E:\luokewangguo\roco_world_data\data\spirit_images\248_裘卡.png,existing,https://patchwiki.biligame.com/images/rocom/a/a9/1bccpd3l1t66oy3lwk44wzr3pqsj9y2.png,https://wiki.biligame.com/rocom/%E8%A3%98%E5%8D%A1
249,可爱猿,E:\luokewangguo\roco_world_data\data\spirit_images\249_可爱猿.png,download,https://patchwiki.biligame.com/images/rocom/e/e0/1xsbef59im08o1aui67cvgqp9nr1a58.png,https://wiki.biligame.com/rocom/%E5%8F%AF%E7%88%B1%E7%8C%BF
250,炽热猿,E:\luokewangguo\roco_world_data\data\spirit_images\250_炽热猿.png,existing,https://patchwiki.biligame.com/images/rocom/a/ad/rbo5f373p1xc6t0e8mc6vtnxu6d1dqy.png,https://wiki.biligame.com/rocom/%E7%82%BD%E7%83%AD%E7%8C%BF
251,火焰猿,E:\luokewangguo\roco_world_data\data\spirit_images\251_火焰猿.png,existing,https://patchwiki.biligame.com/images/rocom/4/49/jzlbg7v46fd5m04k2732qml7t64y3a0.png,https://wiki.biligame.com/rocom/%E7%81%AB%E7%84%B0%E7%8C%BF
252,布鲁斯,E:\luokewangguo\roco_world_data\data\spirit_images\252_布鲁斯.png,download,https://patchwiki.biligame.com/images/rocom/0/03/i3lomx5rtgtrhun9j9o2cky82nj7koy.png,https://wiki.biligame.com/rocom/%E5%B8%83%E9%B2%81%E6%96%AF
253,雪顶布鲁斯,E:\luokewangguo\roco_world_data\data\spirit_images\253_雪顶布鲁斯.png,download,https://patchwiki.biligame.com/images/rocom/f/f2/qmr111cc6n8vcfctp3ididgmph2te4b.png,https://wiki.biligame.com/rocom/%E9%9B%AA%E9%A1%B6%E5%B8%83%E9%B2%81%E6%96%AF
254,冰钻布鲁斯,E:\luokewangguo\roco_world_data\data\spirit_images\254_冰钻布鲁斯.png,download,https://patchwiki.biligame.com/images/rocom/b/bd/lqbeuvjzkbdjilyup9j54q4ocdv6yza.png,https://wiki.biligame.com/rocom/%E5%86%B0%E9%92%BB%E5%B8%83%E9%B2%81%E6%96%AF
255,治愈兔,E:\luokewangguo\roco_world_data\data\spirit_images\255_治愈兔.png,download,https://patchwiki.biligame.com/images/rocom/a/aa/rngx23e2gk0fv954dvqfy4imdotkztj.png,https://wiki.biligame.com/rocom/%E6%B2%BB%E6%84%88%E5%85%94
256,红丝绒,E:\luokewangguo\roco_world_data\data\spirit_images\256_红丝绒.png,download,https://patchwiki.biligame.com/images/rocom/0/00/lbkgbqads9s37knw6rqxu3fuylvqwro.png,https://wiki.biligame.com/rocom/%E7%BA%A2%E4%B8%9D%E7%BB%92
257,红绒十字,E:\luokewangguo\roco_world_data\data\spirit_images\257_红绒十字.png,download,https://patchwiki.biligame.com/images/rocom/c/c1/1i2n00tjjxrhc3x9p39hrg4kxujapoh.png,https://wiki.biligame.com/rocom/%E7%BA%A2%E7%BB%92%E5%8D%81%E5%AD%97
258,乌达（极夜的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\258_乌达（极夜的样子）.png,download,https://patchwiki.biligame.com/images/rocom/9/97/slbqspbgefkwhuqq7b908y5x1irgg7i.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E8%BE%BE%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
258,乌达（极昼的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\258_乌达（极昼的样子）.png,download,https://patchwiki.biligame.com/images/rocom/7/74/4646tw9mipskzlalsx2u7ujdaa067iu.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E8%BE%BE%EF%BC%88%E6%9E%81%E6%98%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
259,迷你乌（极夜的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\259_迷你乌（极夜的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/7/79/oh8iteeptmtlukbmp3fsu3chacsvfte.png,https://wiki.biligame.com/rocom/%E8%BF%B7%E4%BD%A0%E4%B9%8C%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
259,迷你乌（极昼的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\259_迷你乌（极昼的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/4/4a/herfyv2d6y7yvyv02hnk8kkmp84ogsm.png,https://wiki.biligame.com/rocom/%E8%BF%B7%E4%BD%A0%E4%B9%8C%EF%BC%88%E6%9E%81%E6%98%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
260,乌拉塔（极夜的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\260_乌拉塔（极夜的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/9/9f/d5gtn8k9ptnttbxmlo0pndyiy61wdsu.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E6%8B%89%E5%A1%94%EF%BC%88%E6%9E%81%E5%A4%9C%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
260,乌拉塔（极昼的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\260_乌拉塔（极昼的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/e/e9/2j3t5mjcljnsc1hw72btjrebq8td3ug.png,https://wiki.biligame.com/rocom/%E4%B9%8C%E6%8B%89%E5%A1%94%EF%BC%88%E6%9E%81%E6%98%BC%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
261,螺旋帕帕,E:\luokewangguo\roco_world_data\data\spirit_images\261_螺旋帕帕.png,download,https://patchwiki.biligame.com/images/rocom/2/2e/8sya38cbx002fydqgo0u3z0r4wzcmh9.png,https://wiki.biligame.com/rocom/%E8%9E%BA%E6%97%8B%E5%B8%95%E5%B8%95
262,帕帕斯卡,E:\luokewangguo\roco_world_data\data\spirit_images\262_帕帕斯卡.png,download,https://patchwiki.biligame.com/images/rocom/4/48/0go6kjyt43jmyphx2po4l7j8g5jdh98.png,https://wiki.biligame.com/rocom/%E5%B8%95%E5%B8%95%E6%96%AF%E5%8D%A1
263,机械方方,E:\luokewangguo\roco_world_data\data\spirit_images\263_机械方方.png,download,https://patchwiki.biligame.com/images/rocom/0/0b/pgpg5oimlp3vj22sforlyu0o5mlenw8.png,https://wiki.biligame.com/rocom/%E6%9C%BA%E6%A2%B0%E6%96%B9%E6%96%B9
264,多彩方方,E:\luokewangguo\roco_world_data\data\spirit_images\264_多彩方方.png,existing,https://patchwiki.biligame.com/images/rocom/2/28/7xmi4mrr7xy8rbxu5td2uptxfax5fhj.png,https://wiki.biligame.com/rocom/%E5%A4%9A%E5%BD%A9%E6%96%B9%E6%96%B9
265,立方人,E:\luokewangguo\roco_world_data\data\spirit_images\265_立方人.png,existing,https://patchwiki.biligame.com/images/rocom/0/09/fnsx2e888qucax28zooe75tenxxgmkx.png,https://wiki.biligame.com/rocom/%E7%AB%8B%E6%96%B9%E4%BA%BA
266,可立鸡,E:\luokewangguo\roco_world_data\data\spirit_images\266_可立鸡.png,download,https://patchwiki.biligame.com/images/rocom/2/2d/9w4l9rr13yoldnqxtppebm3tqovahde.png,https://wiki.biligame.com/rocom/%E5%8F%AF%E7%AB%8B%E9%B8%A1
267,晕晕鸡,E:\luokewangguo\roco_world_data\data\spirit_images\267_晕晕鸡.png,download,https://patchwiki.biligame.com/images/rocom/4/46/5euq737ld77bkp75nukdt3mrwa11xrq.png,https://wiki.biligame.com/rocom/%E6%99%95%E6%99%95%E9%B8%A1
268,绅士鸡,E:\luokewangguo\roco_world_data\data\spirit_images\268_绅士鸡.png,existing,https://patchwiki.biligame.com/images/rocom/f/fc/tlu25qyk7b26q2d2fpv5mkuwafz4tv3.png,https://wiki.biligame.com/rocom/%E7%BB%85%E5%A3%AB%E9%B8%A1
269,武者鸡,E:\luokewangguo\roco_world_data\data\spirit_images\269_武者鸡.png,existing,https://patchwiki.biligame.com/images/rocom/d/d5/j89f9kespq4zwjb6h67ew9wvsnd88g0.png,https://wiki.biligame.com/rocom/%E6%AD%A6%E8%80%85%E9%B8%A1
270,优优,E:\luokewangguo\roco_world_data\data\spirit_images\270_优优.png,existing,https://patchwiki.biligame.com/images/rocom/b/b2/71ru3va03vqwr4ew76bnhqj74neqk98.png,https://wiki.biligame.com/rocom/%E4%BC%98%E4%BC%98
271,绒光优优,E:\luokewangguo\roco_world_data\data\spirit_images\271_绒光优优.png,existing,https://patchwiki.biligame.com/images/rocom/7/76/fyktbyiugga3qdq8gkeboear0slov69.png,https://wiki.biligame.com/rocom/%E7%BB%92%E5%85%89%E4%BC%98%E4%BC%98
272,噼啪鸟,E:\luokewangguo\roco_world_data\data\spirit_images\272_噼啪鸟.png,existing,https://patchwiki.biligame.com/images/rocom/5/5f/67uopai58qg98apg0dci57gi1bgxhn4.png,https://wiki.biligame.com/rocom/%E5%99%BC%E5%95%AA%E9%B8%9F
273,深蓝鲸,E:\luokewangguo\roco_world_data\data\spirit_images\273_深蓝鲸.png,download,https://patchwiki.biligame.com/images/rocom/4/4c/eonvrfjw5xrztsmkzmwz4eutdi7oban.png,https://wiki.biligame.com/rocom/%E6%B7%B1%E8%93%9D%E9%B2%B8
274,格兰种子,E:\luokewangguo\roco_world_data\data\spirit_images\274_格兰种子.png,download,https://patchwiki.biligame.com/images/rocom/d/d3/b3jzacefc99rb5kz2yh5ta03dq5rd2e.png,https://wiki.biligame.com/rocom/%E6%A0%BC%E5%85%B0%E7%A7%8D%E5%AD%90
275,格兰花,E:\luokewangguo\roco_world_data\data\spirit_images\275_格兰花.png,download,https://patchwiki.biligame.com/images/rocom/d/d7/gvd0lpur7zrkuy6lt9b86bwpj877hfv.png,https://wiki.biligame.com/rocom/%E6%A0%BC%E5%85%B0%E8%8A%B1
276,格兰球,E:\luokewangguo\roco_world_data\data\spirit_images\276_格兰球.png,download,https://patchwiki.biligame.com/images/rocom/6/6c/ti7vsccgrnfmugk27891cc9726d15j5.png,https://wiki.biligame.com/rocom/%E6%A0%BC%E5%85%B0%E7%90%83
277,地鼠（储水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\277_地鼠（储水期的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/4/44/sdjyac8lioabwpwh099dz4iaq6b7ieu.png,https://wiki.biligame.com/rocom/%E5%9C%B0%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
277,地鼠（枯水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\277_地鼠（枯水期的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/e/ed/p13cco2es9ta74gd9w8yqdoc0va3qp6.png,https://wiki.biligame.com/rocom/%E5%9C%B0%E9%BC%A0%EF%BC%88%E6%9E%AF%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
278,遁鼠（储水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\278_遁鼠（储水期的样子）.png,download,https://patchwiki.biligame.com/images/rocom/d/d7/4c117iym8841789glzncmkfbhp6ozcf.png,https://wiki.biligame.com/rocom/%E9%81%81%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
278,遁鼠（枯水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\278_遁鼠（枯水期的样子）.png,download,https://patchwiki.biligame.com/images/rocom/0/04/hhyd5vj9dub1p42xrvafn2cazk3ypft.png,https://wiki.biligame.com/rocom/%E9%81%81%E9%BC%A0%EF%BC%88%E6%9E%AF%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
279,遁地鼠（储水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\279_遁地鼠（储水期的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/8/8d/495r6poo162fmecxg7e2nhp2qftbwef.png,https://wiki.biligame.com/rocom/%E9%81%81%E5%9C%B0%E9%BC%A0%EF%BC%88%E5%82%A8%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
279,遁地鼠（枯水期的样子）,E:\luokewangguo\roco_world_data\data\spirit_images\279_遁地鼠（枯水期的样子）.png,existing,https://patchwiki.biligame.com/images/rocom/3/3f/tfoq58kdykf2kzslpubl87ceyiu4c0r.png,https://wiki.biligame.com/rocom/%E9%81%81%E5%9C%B0%E9%BC%A0%EF%BC%88%E6%9E%AF%E6%B0%B4%E6%9C%9F%E7%9A%84%E6%A0%B7%E5%AD%90%EF%BC%89
280,墨鱿士,E:\luokewangguo\roco_world_data\data\spirit_images\280_墨鱿士.png,download,https://patchwiki.biligame.com/images/rocom/e/ed/ekbfzkhrhoe1i26cq62zv0bdwyws7zg.png,https://wiki.biligame.com/rocom/%E5%A2%A8%E9%B1%BF%E5%A3%AB
281,混乱鱿彩,E:\luokewangguo\roco_world_data\data\spirit_images\281_混乱鱿彩.png,download,https://patchwiki.biligame.com/images/rocom/8/89/co25joc1fbw7yk3t67uwo91xx3czmuj.png,https://wiki.biligame.com/rocom/%E6%B7%B7%E4%B9%B1%E9%B1%BF%E5%BD%A9
282,秩序鱿墨,E:\luokewangguo\roco_world_data\data\spirit_images\282_秩序鱿墨.png,existing,https://patchwiki.biligame.com/images/rocom/f/fa/hcovzifwgad156lg6jwk02nd4nhsckv.png,https://wiki.biligame.com/rocom/%E7%A7%A9%E5%BA%8F%E9%B1%BF%E5%A2%A8
283,小甲虫,E:\luokewangguo\roco_world_data\data\spirit_images\283_小甲虫.png,download,https://patchwiki.biligame.com/images/rocom/c/c5/gxb5ofg998pswe6vu88c1gtiiibwnro.png,https://wiki.biligame.com/rocom/%E5%B0%8F%E7%94%B2%E8%99%AB
284,铠甲虫,E:\luokewangguo\roco_world_data\data\spirit_images\284_铠甲虫.png,download,https://patchwiki.biligame.com/images/rocom/6/6e/c2qomiq244hfmlrgiwvd13n0pmn1znj.png,https://wiki.biligame.com/rocom/%E9%93%A0%E7%94%B2%E8%99%AB
285,圣剑侍从,E:\luokewangguo\roco_world_data\data\spirit_images\285_圣剑侍从.png,existing,https://patchwiki.biligame.com/images/rocom/1/1d/6w4z6k41648qw2uagnoz0ac081trrgi.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E5%89%91%E4%BE%8D%E4%BB%8E
286,圣剑-X,E:\luokewangguo\roco_world_data\data\spirit_images\286_圣剑-X.png,existing,https://patchwiki.biligame.com/images/rocom/8/8d/k36fgnkefvfbntgmo6joyjmh9ji1bt7.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E5%89%91-X
286,圣剑骑士,E:\luokewangguo\roco_world_data\data\spirit_images\286_圣剑骑士.png,existing,https://patchwiki.biligame.com/images/rocom/d/d7/0r5ms0ty1nonumnkva1hocjqhiiokkb.png,https://wiki.biligame.com/rocom/%E5%9C%A3%E5%89%91%E9%AA%91%E5%A3%AB
287,吸泥鸥,E:\luokewangguo\roco_world_data\data\spirit_images\287_吸泥鸥.png,download,https://patchwiki.biligame.com/images/rocom/8/8e/br2yi6aj77tv3j8bstqidsiuvadc0od.png,https://wiki.biligame.com/rocom/%E5%90%B8%E6%B3%A5%E9%B8%A5
288,泥吼牙,E:\luokewangguo\roco_world_data\data\spirit_images\288_泥吼牙.png,existing,https://patchwiki.biligame.com/images/rocom/f/f0/imncv1vv01zbrx7tkjij3xtarmhl2id.png,https://wiki.biligame.com/rocom/%E6%B3%A5%E5%90%BC%E7%89%99
289,大头骨龙,E:\luokewangguo\roco_world_data\data\spirit_images\289_大头骨龙.png,existing,https://patchwiki.biligame.com/images/rocom/d/dc/oaohfrfv4b6cx8elngiwarhn9phgzch.png,https://wiki.biligame.com/rocom/%E5%A4%A7%E5%A4%B4%E9%AA%A8%E9%BE%99
